"id","playerstats_id","first","last","num","pos","import_status","height","weight","birthdate","birthplace","college","yrsteam","yrsleague","ros_status","created_at","season","season_type","games","touchdowns","points","two_point_points","total_singles","punt_singles","field_goal_singles","kickoff_singles","fumbles","fumbles_lost","fumble_return_yards","fumble_touchdowns","sked_id","week_name","week_short","week_id","game_num","game_date","date_tbd","time_tbd","game_status","away_team","away_initial","away_score1","away_score2","away_score3","away_score4","away_scoreOT","away_id","home_team","home_initial","home_score1","home_score2","home_score3","home_score4","home_scoreOT","home_id","attendance","sold_out","is_visible","culture"
639,"102713","Dave","Stala","88","4","0","6.02","198","1979-10-25","Myslenice, Poland","Saint Mary's","1","13","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",348,"Week 13","13",17,"55","2008-09-20 21:30:00",0,0,"Final","BC","bc","6","10","8","3","0",1,"Saskatchewan","ssk","2","7","7","5","0",4,"30945",0,1,"en"
639,"102713","Dave","Stala","88","4","0","6.02","198","1979-10-25","Myslenice, Poland","Saint Mary's","1","13","3","NULL",9,"reg",8,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",348,"Week 13","13",17,"55","2008-09-20 21:30:00",0,0,"Final","BC","bc","6","10","8","3","0",1,"Saskatchewan","ssk","2","7","7","5","0",4,"30945",0,1,"en"
639,"102713","Dave","Stala","88","4","0","6.02","198","1979-10-25","Myslenice, Poland","Saint Mary's","1","13","3","NULL",13,"reg",7,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",348,"Week 13","13",17,"55","2008-09-20 21:30:00",0,0,"Final","BC","bc","6","10","8","3","0",1,"Saskatchewan","ssk","2","7","7","5","0",4,"30945",0,1,"en"
639,"102713","Dave","Stala","88","4","0","6.02","198","1979-10-25","Myslenice, Poland","Saint Mary's","1","13","3","NULL",14,"reg",1,0,2,0,2,1,1,0,"NULL","NULL","NULL","NULL",348,"Week 13","13",17,"55","2008-09-20 21:30:00",0,0,"Final","BC","bc","6","10","8","3","0",1,"Saskatchewan","ssk","2","7","7","5","0",4,"30945",0,1,"en"
667,"106880","Korey","Banks","24","11","1","5.11","199","1979-08-15","Boynton Beach, FL","Mississippi State","1","11","7","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",362,"Week 17","17",21,"69","2008-10-17 21:00:00",0,0,"Final","BC","bc","14","3","6","20","0",1,"Edmonton","edm","7","14","7","0","0",3,"34342",0,1,"en"
667,"106880","Korey","Banks","24","11","1","5.11","199","1979-08-15","Boynton Beach, FL","Mississippi State","1","11","7","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","2","NULL",362,"Week 17","17",21,"69","2008-10-17 21:00:00",0,0,"Final","BC","bc","14","3","6","20","0",1,"Edmonton","edm","7","14","7","0","0",3,"34342",0,1,"en"
667,"106880","Korey","Banks","24","11","1","5.11","199","1979-08-15","Boynton Beach, FL","Mississippi State","1","11","7","NULL",9,"reg",17,0,0,0,0,0,0,0,"NULL","NULL","6","NULL",362,"Week 17","17",21,"69","2008-10-17 21:00:00",0,0,"Final","BC","bc","14","3","6","20","0",1,"Edmonton","edm","7","14","7","0","0",3,"34342",0,1,"en"
691,"108484","Kyries","Hebert","34","13","1","6.03","222","1980-10-09","Eunice, LA","Louisiana-Lafayette","2","7","9","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",374,"CFL Playoffs Semi-Finals","P1",30,"81","2008-11-08 13:00:00",0,0,"Final","Edmonton","edm","3","18","8","0","0",3,"Winnipeg","wpg","8","7","0","6","0",5,"27493",0,1,"en"
691,"108484","Kyries","Hebert","34","13","1","6.03","222","1980-10-09","Eunice, LA","Louisiana-Lafayette","2","7","9","NULL",9,"reg",14,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",374,"CFL Playoffs Semi-Finals","P1",30,"81","2008-11-08 13:00:00",0,0,"Final","Edmonton","edm","3","18","8","0","0",3,"Winnipeg","wpg","8","7","0","6","0",5,"27493",0,1,"en"
691,"108484","Kyries","Hebert","34","13","1","6.03","222","1980-10-09","Eunice, LA","Louisiana-Lafayette","2","7","9","NULL",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",374,"CFL Playoffs Semi-Finals","P1",30,"81","2008-11-08 13:00:00",0,0,"Final","Edmonton","edm","3","18","8","0","0",3,"Winnipeg","wpg","8","7","0","6","0",5,"27493",0,1,"en"
691,"108484","Kyries","Hebert","34","13","1","6.03","222","1980-10-09","Eunice, LA","Louisiana-Lafayette","2","7","9","NULL",13,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",374,"CFL Playoffs Semi-Finals","P1",30,"81","2008-11-08 13:00:00",0,0,"Final","Edmonton","edm","3","18","8","0","0",3,"Winnipeg","wpg","8","7","0","6","0",5,"27493",0,1,"en"
691,"108484","Kyries","Hebert","34","13","1","6.03","222","1980-10-09","Eunice, LA","Louisiana-Lafayette","2","7","9","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",374,"CFL Playoffs Semi-Finals","P1",30,"81","2008-11-08 13:00:00",0,0,"Final","Edmonton","edm","3","18","8","0","0",3,"Winnipeg","wpg","8","7","0","6","0",5,"27493",0,1,"en"
695,"109076","Dante","Marsh","31","10","1","5.10","190","1979-02-26","Oakland, CA","Fresno State","11","11","4","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",376,"CFL Playoffs Finals","P2",31,"83","2008-11-15 13:00:00",0,0,"Final","Edmonton","edm","7","6","0","13","0",3,"Montreal","mtl","3","16","10","7","0",9,"38132",0,1,"en"
695,"109076","Dante","Marsh","31","10","1","5.10","190","1979-02-26","Oakland, CA","Fresno State","11","11","4","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",376,"CFL Playoffs Finals","P2",31,"83","2008-11-15 13:00:00",0,0,"Final","Edmonton","edm","7","6","0","13","0",3,"Montreal","mtl","3","16","10","7","0",9,"38132",0,1,"en"
695,"109076","Dante","Marsh","31","10","1","5.10","190","1979-02-26","Oakland, CA","Fresno State","11","11","4","NULL",9,"reg",18,1,6,0,0,0,0,0,"NULL","NULL","2","NULL",376,"CFL Playoffs Finals","P2",31,"83","2008-11-15 13:00:00",0,0,"Final","Edmonton","edm","7","6","0","13","0",3,"Montreal","mtl","3","16","10","7","0",9,"38132",0,1,"en"
695,"109076","Dante","Marsh","31","10","1","5.10","190","1979-02-26","Oakland, CA","Fresno State","11","11","4","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",376,"CFL Playoffs Finals","P2",31,"83","2008-11-15 13:00:00",0,0,"Final","Edmonton","edm","7","6","0","13","0",3,"Montreal","mtl","3","16","10","7","0",9,"38132",0,1,"en"
695,"109076","Dante","Marsh","31","10","1","5.10","190","1979-02-26","Oakland, CA","Fresno State","11","11","4","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",376,"CFL Playoffs Finals","P2",31,"83","2008-11-15 13:00:00",0,0,"Final","Edmonton","edm","7","6","0","13","0",3,"Montreal","mtl","3","16","10","7","0",9,"38132",0,1,"en"
695,"109076","Dante","Marsh","31","10","1","5.10","190","1979-02-26","Oakland, CA","Fresno State","11","11","4","NULL",13,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",376,"CFL Playoffs Finals","P2",31,"83","2008-11-15 13:00:00",0,0,"Final","Edmonton","edm","7","6","0","13","0",3,"Montreal","mtl","3","16","10","7","0",9,"38132",0,1,"en"
1401,"114106","Terrence","Edwards","82","5","1","6.01","185","1979-04-20","Tennville, GA","Georgia","7","9","3","NULL",9,"reg",13,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",379,"Pre-Season A","A",1,"1","2009-06-17 19:00:00",0,0,"Final","Montreal","mtl","13","8","6","10","0",9,"Toronto","tor","0","17","7","0","0",7,"18241",0,1,"en"
1501,"118793","J.R.","LaRose","27","12","0","6.00","210","1984-02-27","Edmonton, AB","Edmonton Huskies (Jrs.)","5","9","4","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",429,"Week 5","05",9,"25","2009-07-30 21:00:00",0,0,"Final","Montreal","mtl","6","3","0","10","0",9,"Edmonton","edm","3","9","7","14","0",3,"33206",0,1,"en"
1501,"118793","J.R.","LaRose","27","12","0","6.00","210","1984-02-27","Edmonton, AB","Edmonton Huskies (Jrs.)","5","9","4","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",429,"Week 5","05",9,"25","2009-07-30 21:00:00",0,0,"Final","Montreal","mtl","6","3","0","10","0",9,"Edmonton","edm","3","9","7","14","0",3,"33206",0,1,"en"
1501,"118793","J.R.","LaRose","27","12","0","6.00","210","1984-02-27","Edmonton, AB","Edmonton Huskies (Jrs.)","5","9","4","NULL",9,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",429,"Week 5","05",9,"25","2009-07-30 21:00:00",0,0,"Final","Montreal","mtl","6","3","0","10","0",9,"Edmonton","edm","3","9","7","14","0",3,"33206",0,1,"en"
1501,"118793","J.R.","LaRose","27","12","0","6.00","210","1984-02-27","Edmonton, AB","Edmonton Huskies (Jrs.)","5","9","4","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",429,"Week 5","05",9,"25","2009-07-30 21:00:00",0,0,"Final","Montreal","mtl","6","3","0","10","0",9,"Edmonton","edm","3","9","7","14","0",3,"33206",0,1,"en"
1501,"118793","J.R.","LaRose","27","12","0","6.00","210","1984-02-27","Edmonton, AB","Edmonton Huskies (Jrs.)","5","9","4","NULL",13,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",429,"Week 5","05",9,"25","2009-07-30 21:00:00",0,0,"Final","Montreal","mtl","6","3","0","10","0",9,"Edmonton","edm","3","9","7","14","0",3,"33206",0,1,"en"
1593,"157872","Seth","Williams","23","11","1","5.11","185","1986-10-24","Fayetteville, NC","Richmond","1","2","3","NULL",13,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",475,"Week 12","12",16,"49","2009-09-18 19:30:00",0,0,"Final","Calgary","cgy","14","0","3","0","0",2,"Hamilton","ham","3","7","0","14","0",6,"19448",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",9,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",13,"reg",14,0,0,0,0,0,0,0,"NULL","NULL","19","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",739,"Week 1","01",5,"10","2004-06-15 19:00:00",0,0,"Final","Saskatchewan","ssk","10","0","0","0","0",4,"Toronto","tor","21","0","0","0","0",7,"0",0,1,"en"
2129,"135437","Donovan","Alexander","4","11","0","6.00","182","1985-04-03","Winnipeg, MB","North Dakota","1","7","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",743,"Week 1","01",5,"12","2004-06-18 19:00:00",0,0,"Final","Hamilton","ham","38","0","0","0","0",6,"BC","bc","36","0","0","0","0",1,"0",0,1,"en"
2129,"135437","Donovan","Alexander","4","11","0","6.00","182","1985-04-03","Winnipeg, MB","North Dakota","1","7","3","NULL",9,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",743,"Week 1","01",5,"12","2004-06-18 19:00:00",0,0,"Final","Hamilton","ham","38","0","0","0","0",6,"BC","bc","36","0","0","0","0",1,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",9,"reg",16,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",13,"reg",16,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",745,"Week 1","01",5,"13","2004-06-19 19:00:00",0,0,"Final","Edmonton","edm","9","0","0","0","0",3,"Montreal","mtl","33","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",9,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","9","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",13,"reg",16,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",767,"Week 4","04",8,"24","2004-07-09 19:00:00",0,0,"Final","Ottawa","ott","22","0","0","0","0",8,"Montreal","mtl","46","0","0","0","0",9,"0",0,1,"en"
2217,"135417","Justin","Phillips","44","21","0","6.03","236","1985-04-24","Ottawa, ON","Wilfrid Laurier","8","8","9","NULL",9,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",787,"Week 6","06",10,"34","2004-07-24 19:00:00",0,0,"Final","Saskatchewan","ssk","40","0","0","0","0",4,"Calgary","cgy","21","0","0","0","0",2,"0",0,1,"en"
2217,"135417","Justin","Phillips","44","21","0","6.03","236","1985-04-24","Ottawa, ON","Wilfrid Laurier","8","8","9","NULL",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",787,"Week 6","06",10,"34","2004-07-24 19:00:00",0,0,"Final","Saskatchewan","ssk","40","0","0","0","0",4,"Calgary","cgy","21","0","0","0","0",2,"0",0,1,"en"
2217,"135417","Justin","Phillips","44","21","0","6.03","236","1985-04-24","Ottawa, ON","Wilfrid Laurier","8","8","9","NULL",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",787,"Week 6","06",10,"34","2004-07-24 19:00:00",0,0,"Final","Saskatchewan","ssk","40","0","0","0","0",4,"Calgary","cgy","21","0","0","0","0",2,"0",0,1,"en"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",9,"reg",7,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",821,"Week 10","10",14,"51","2004-08-26 19:00:00",0,0,"Final","Montreal","mtl","29","0","0","0","0",9,"Winnipeg","wpg","13","0","0","0","0",5,"0",0,1,"en"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",821,"Week 10","10",14,"51","2004-08-26 19:00:00",0,0,"Final","Montreal","mtl","29","0","0","0","0",9,"Winnipeg","wpg","13","0","0","0","0",5,"0",0,1,"en"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",821,"Week 10","10",14,"51","2004-08-26 19:00:00",0,0,"Final","Montreal","mtl","29","0","0","0","0",9,"Winnipeg","wpg","13","0","0","0","0",5,"0",0,1,"en"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",13,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",821,"Week 10","10",14,"51","2004-08-26 19:00:00",0,0,"Final","Montreal","mtl","29","0","0","0","0",9,"Winnipeg","wpg","13","0","0","0","0",5,"0",0,1,"en"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",831,"Week 11","11",15,"55","2004-09-03 19:00:00",0,0,"Final","Montreal","mtl","23","0","0","0","0",9,"Ottawa","ott","16","0","0","0","0",8,"0",0,1,"en"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",9,"reg",18,13,78,0,0,0,0,0,"2","2","NULL","NULL",831,"Week 11","11",15,"55","2004-09-03 19:00:00",0,0,"Final","Montreal","mtl","23","0","0","0","0",9,"Ottawa","ott","16","0","0","0","0",8,"0",0,1,"en"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",13,"post",2,4,24,0,0,0,0,0,"NULL","NULL","NULL","NULL",831,"Week 11","11",15,"55","2004-09-03 19:00:00",0,0,"Final","Montreal","mtl","23","0","0","0","0",9,"Ottawa","ott","16","0","0","0","0",8,"0",0,1,"en"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",831,"Week 11","11",15,"55","2004-09-03 19:00:00",0,0,"Final","Montreal","mtl","23","0","0","0","0",9,"Ottawa","ott","16","0","0","0","0",8,"0",0,1,"en"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",13,"reg",15,4,24,0,0,0,0,0,"NULL","NULL","NULL","NULL",831,"Week 11","11",15,"55","2004-09-03 19:00:00",0,0,"Final","Montreal","mtl","23","0","0","0","0",9,"Ottawa","ott","16","0","0","0","0",8,"0",0,1,"en"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",14,"reg",4,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL",831,"Week 11","11",15,"55","2004-09-03 19:00:00",0,0,"Final","Montreal","mtl","23","0","0","0","0",9,"Ottawa","ott","16","0","0","0","0",8,"0",0,1,"en"
2333,"135801","Glenn","January","69","8","1","6.06","299","1983-05-25","Houston, TX","Texas Tech","6","8","3","NULL",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",845,"Week 12","12",16,"62","2004-09-12 19:00:00",0,0,"Final","Saskatchewan","ssk","24","0","0","0","0",4,"Winnipeg","wpg","27","0","0","0","0",5,"0",0,1,"en"
2333,"135801","Glenn","January","69","8","1","6.06","299","1983-05-25","Houston, TX","Texas Tech","6","8","3","NULL",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",845,"Week 12","12",16,"62","2004-09-12 19:00:00",0,0,"Final","Saskatchewan","ssk","24","0","0","0","0",4,"Winnipeg","wpg","27","0","0","0","0",5,"0",0,1,"en"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL",851,"Week 13","13",17,"65","2004-09-18 19:00:00",0,0,"Final","Edmonton","edm","33","0","0","0","0",3,"BC","bc","36","0","0","0","0",1,"0",0,1,"en"
